mark_seconds,age_at_race
289.6,19.5
289.6,17.3
289.6,21.1
289.6,27.8
289.61,18.7
289.61,18.6
289.61,17.9
289.62,18.6
289.62,15.8
289.62,19.1
289.62,17.2
289.62,15.8
289.63,20.8
289.63,15.5
289.63,30.2
289.63,18.9
289.64,18.7
289.64,20.9
289.64,20.6
289.64,23.0
289.64,18.3
289.65,18.1
289.65,16.7
289.65,25.6
289.65,28.2
289.65,16.2
289.66,16.5
289.66,36.0
289.66,38.5
289.66,15.5
289.67,28.1
289.67,16.2
289.67,19.3
289.67,18.4
289.67,22.4
289.68,16.2
289.68,16.0
289.68,19.2
289.68,17.8
289.68,19.2
289.69,22.0
289.69,18.1
289.69,15.4
289.7,17.2
289.7,16.6
289.71,19.8
289.71,22.9
289.71,27.8
289.72,15.8
289.72,17.5
289.72,21.7
289.72,17.9
289.72,15.9
289.72,23.0
289.72,16.2
289.72,16.7
289.73,21.5
289.73,24.1
289.74,22.6
289.74,23.5
289.75,22.8
289.75,22.4
289.76,17.2
289.76,23.8
289.76,16.7
289.76,28.8
289.77,24.2
289.77,15.5
289.78,15.6
289.78,22.0
289.78,24.5
289.78,17.9
289.78,18.9
289.78,19.3
289.79,28.2
289.79,21.6
289.79,19.7
289.79,26.9
289.8,19.4
289.81,15.2
289.81,22.2
289.82,16.8
289.82,28.0
289.83,16.3
289.83,16.1
289.83,26.3
289.83,16.5
289.84000000000003,22.5
289.85,15.1
289.85,16.6
289.85,16.7
289.85,16.0
289.86,19.0
289.86,17.0
289.86,17.0
289.86,21.3
289.86,17.7
289.86,17.5
289.87,15.1
289.87,26.1
289.87,15.7
289.87,17.0
289.87,22.2
289.88,18.6
289.88,19.6
289.88,18.0
289.88,39.7
289.89,19.5
289.89,20.1
289.89,17.2
289.89,15.7
289.9,23.6
289.91,21.1
289.91,18.0
289.91,16.8
289.92,16.2
289.92,23.5
289.92,16.7
289.92,19.4
289.93,17.3
289.93,19.0
289.93,22.3
289.93,18.0
289.93,19.3
289.94,19.3
289.94,16.1
289.94,34.0
289.95,19.7
289.95,20.2
289.95,15.5
289.96,16.6
289.96,16.1
289.96,21.4
289.97,16.3
289.97,21.3
289.98,17.1
289.98,22.6
289.98,20.2
289.98,20.3
289.99,22.1
289.99,29.2
289.99,15.6
289.99,21.4
289.99,21.8
290.0,18.3
290.0,18.8
290.0,15.5
290.0,19.0
290.0,19.1
290.0,21.7
290.01,16.5
290.01,23.4
290.01,21.6
290.01,15.6
290.02,15.1
290.02,15.8
290.02,16.6
290.03,29.0
290.03,21.1
290.04,18.7
290.04,16.9
290.05,15.2
290.05,16.1
290.05,16.8
290.05,17.1
290.05,17.2
290.06,17.4
290.06,21.0
290.06,15.8
290.08,16.8
290.08,16.8
290.08,16.6
290.08,23.2
290.08,16.7
290.09000000000003,26.3
290.09000000000003,28.3
290.1,17.3
290.1,19.8
290.1,19.8
290.11,22.1
290.11,16.3
290.12,21.0
290.12,19.7
290.12,16.6
290.12,15.5
290.12,33.3
290.13,20.0
290.13,22.0
290.13,16.7
290.13,22.4
290.14,22.6
290.14,20.8
290.14,21.3
290.15,16.4
290.15,20.8
290.16,18.1
290.16,23.4
290.16,29.4
290.16,15.1
290.17,26.0
290.17,21.3
290.17,29.1
290.17,15.1
290.18,16.0
290.18,22.0
290.18,18.9
290.19,17.6
290.19,21.6
290.19,31.1
290.2,19.0
290.2,23.5
290.2,18.2
290.2,27.1
290.21,17.5
290.21,28.4
290.21,16.9
290.23,22.0
290.24,19.6
290.24,38.2
290.24,16.8
290.24,19.9
290.25,17.8
290.26,15.8
290.27,17.9
290.28,15.8
290.28,17.7
290.28,18.4
290.28,15.3
290.28,16.6
290.28,16.6
290.28,19.7
290.3,18.1
290.3,19.7
290.3,17.5
290.31,34.6
290.31,17.2
290.32,21.9
290.32,20.5
290.32,21.5
290.32,16.4
290.33,18.6
290.33,16.4
290.33,21.9
290.35,17.3
290.35,17.0
290.35,15.8
290.36,17.7
290.36,16.5
290.36,29.6
290.37,17.3
290.37,21.5
290.37,31.6
290.37,16.2
290.37,24.2
290.37,17.6
290.38,28.0
290.39,17.6
290.4,17.1
290.4,15.8
290.4,21.0
290.4,19.1
290.41,16.0
290.41,20.2
290.41,18.8
290.41,16.3
290.41,17.7
290.42,34.7
290.42,21.4
290.42,23.5
290.42,19.7
290.42,25.1
290.42,17.0
290.43,23.7
290.43,16.7
290.43,15.4
290.43,23.1
290.43,22.2
290.43,24.5
290.44,21.4
290.44,23.5
290.45,20.0
290.45,19.9
290.45,24.7
290.45,18.3
290.45,21.0
290.46,20.8
290.46,23.5
290.47,18.1
290.47,15.7
290.47,21.7
290.47,18.9
290.48,17.7
290.48,21.3
290.49,21.9
290.5,16.9
290.5,17.5
290.5,16.0
290.5,22.1
290.51,16.9
290.52,20.8
290.53,15.7
290.53,16.6
290.54,17.9
290.54,22.1
290.54,26.2
290.55,16.0
290.55,17.9
290.55,29.4
290.56,18.8
290.56,16.5
290.56,19.2
290.56,24.2
290.56,21.7
290.56,16.0
290.57,18.9
290.57,18.2
290.57,20.7
290.57,16.9
290.57,18.2
290.57,20.6
290.58,18.8
290.58,30.9
290.59000000000003,15.6
290.59000000000003,15.9
290.59000000000003,21.9
290.6,25.5
290.6,30.8
290.6,16.4
290.61,22.1
290.61,23.8
290.61,15.4
290.61,19.9
290.61,19.5
290.61,21.8
290.61,26.9
290.62,17.1
290.62,17.5
290.63,19.6
290.63,21.6
290.63,31.0
290.63,18.1
290.63,16.1
290.63,17.0
290.64,16.9
290.64,26.0
290.64,19.2
290.64,40.2
290.64,20.6
290.66,16.7
290.66,19.9
290.66,19.4
290.66,18.6
290.66,23.2
290.66,15.9
290.66,22.5
290.66,16.1
290.66,15.8
290.66,38.1
290.68,24.3
290.69,17.0
290.69,26.3
290.69,20.7
290.7,16.8
290.7,21.2
290.7,16.5
290.71,18.7
290.71,25.0
290.71,29.7
290.72,16.7
290.72,17.4
290.72,22.1
290.72,23.8
290.73,20.6
290.73,28.5
290.73,20.7
290.73,15.7
290.73,26.6
290.74,15.8
290.74,17.5
290.74,18.3
290.74,16.8
290.75,23.7
290.75,32.7
290.75,17.5
290.75,27.6
290.76,44.0
290.76,17.0
290.76,17.7
290.76,19.3
290.77,18.5
290.77,17.4
290.77,26.8
290.77,22.9
290.77,16.6
290.78,22.0
290.78,20.8
290.79,31.8
290.79,19.4
290.8,18.8
290.8,18.0
290.8,21.0
290.8,25.2
290.8,15.3
290.8,16.5
290.82,22.0
290.82,17.5
290.83,17.3
290.83,18.1
290.84000000000003,20.6
290.84000000000003,23.5
290.84000000000003,18.0
290.85,18.4
290.85,18.7
290.85,19.7
290.85,22.1
290.85,19.1
290.85,16.3
290.86,15.7
290.87,21.5
290.87,16.6
290.87,16.0
290.88,21.4
290.89,15.2
290.89,21.5
290.89,19.9
290.9,20.9
290.9,19.3
290.9,18.1
290.91,16.8
290.91,18.9
290.92,25.5
290.92,17.8
290.92,19.1
290.92,21.5
290.93,17.8
290.93,26.1
290.93,21.2
290.93,16.7
290.93,15.7
290.94,32.4
290.94,18.0
290.94,20.6
290.95,26.4
290.95,23.8
290.95,19.8
290.95,19.2
290.95,23.4
290.96,21.6
290.96,20.2
290.97,20.3
290.97,15.4
290.98,16.5
290.98,17.1
290.99,17.6
290.99,19.5
291.0,22.0
291.0,16.2
291.0,15.1
291.0,15.8
291.01,16.7
291.01,16.3
291.01,20.2
291.01,20.8
291.01,16.4
291.01,19.4
291.02,28.3
291.02,27.8
291.02,18.1
291.02,22.3
291.03,22.8
291.03,15.3
291.03,19.7
291.03,31.5
291.04,15.5
291.04,20.2
291.04,22.1
291.04,15.5
291.04,18.9
291.04,17.2
291.04,25.8
291.05,15.7
291.05,18.7
291.06,16.3
291.06,18.4
291.06,19.0
291.07,43.2
291.08,15.8
291.08,21.0
291.08,16.7
291.08,16.8
291.08,23.8
291.08,15.6
291.08,21.0
291.09000000000003,16.4
291.09000000000003,18.4
291.09000000000003,17.7
291.09000000000003,27.3
291.1,19.2
291.1,34.3
291.1,16.4
291.1,20.9
291.1,24.8
291.1,24.6
291.1,21.7
291.11,38.3
291.11,16.3
291.11,32.8
291.11,15.0
291.12,28.5
291.12,15.3
291.12,16.5
291.12,24.1
291.12,33.2
291.13,20.0
291.13,16.3
291.13,25.6
291.13,28.2
291.13,16.0
291.14,24.2
291.14,17.8
291.15,15.5
291.15,18.5
291.15,17.4
291.16,19.1
291.16,20.3
291.16,16.2
291.16,17.3
291.16,29.6
291.16,19.7
291.16,18.0
291.17,20.8
291.18,21.1
291.18,16.0
291.19,36.2
291.19,25.3
291.19,18.0
291.19,16.4
291.19,16.2
291.2,15.0
291.2,19.7
291.21,18.9
291.21,19.4
291.21,21.7
291.22,34.3
291.22,17.1
291.22,18.2
291.23,16.0
291.23,19.2
291.23,16.1
291.24,16.5
291.24,19.6
291.24,25.6
291.24,21.2
291.24,19.0
291.24,22.0
291.25,18.9
291.25,20.1
291.25,21.7
291.25,15.2
291.25,25.7
291.25,17.0
291.26,21.3
291.26,20.9
291.26,17.8
291.26,16.2
291.27,16.6
291.27,17.8
291.27,17.7
291.28,26.1
291.28,21.3
291.29,20.1
291.29,20.3
291.29,16.8
291.3,32.6
291.3,16.1
291.3,17.9
291.3,17.2
291.31,19.9
291.31,17.3
291.31,15.1
291.32,21.8
291.32,22.0
291.34000000000003,15.8
291.34000000000003,25.3
291.34000000000003,18.2
291.36,20.0
291.36,15.6
291.36,17.2
291.36,19.5
291.36,28.3
291.36,20.6
291.37,21.0
291.38,18.1
291.38,17.3
291.39,20.9
291.4,19.6
291.4,40.2
291.4,33.7
291.4,20.7
291.4,17.7
291.41,33.3
291.42,15.6
291.42,16.3
291.43,18.5
291.43,20.0
291.43,17.0
291.43,20.4
291.43,18.0
291.44,16.3
291.44,16.7
291.44,16.4
291.45,17.1
291.45,23.2
291.45,22.7
291.46,18.7
291.46,17.1
291.46,17.3
291.46,19.8
291.47,18.6
291.47,19.6
291.47,19.1
291.48,29.0
291.48,18.3
291.48,17.5
291.48,42.3
291.49,17.7
291.49,15.1
291.49,17.3
291.49,15.7
291.5,17.5
291.5,19.5
291.5,21.6
291.51,18.7
291.51,17.5
291.51,16.5
291.51,18.8
291.52,20.3
291.52,20.9
291.52,15.9
291.52,19.0
291.53,17.8
291.53,20.2
291.53,22.7
291.53,19.4
291.54,20.0
291.54,17.9
291.55,16.8
291.56,32.4
291.56,17.4
291.57,20.9
291.57,17.1
291.58,17.0
291.58,21.5
291.58,17.8
291.58,17.2
291.58,19.6
291.58,15.6
291.58,21.3
291.59000000000003,17.7
291.6,19.5
291.6,15.6
291.6,15.8
291.6,30.9
291.61,17.8
291.62,15.7
291.62,15.8
291.62,29.2
291.62,24.2
291.62,17.7
291.62,16.7
291.62,22.4
291.63,19.4
291.63,16.8
291.63,31.1
291.63,17.9
291.64,19.4
291.64,16.7
291.64,37.3
291.65,28.8
291.65,15.7
291.65,19.3
291.65,25.9
291.65,17.6
291.66,17.2
291.66,31.4
291.66,26.3
291.67,23.8
291.67,15.9
291.67,15.9
291.67,16.2
291.67,34.6
291.67,22.5
291.68,28.0
291.68,17.7
291.68,20.0
291.68,19.9
291.68,38.0
291.69,17.0
291.69,19.9
291.7,21.7
291.71,19.3
291.71,15.9
291.71,16.3
291.71,17.4
291.71,31.5
291.72,20.0
291.73,26.2
291.73,22.1
291.74,19.6
291.74,20.2
291.74,29.8
291.75,22.0
291.75,16.2
291.75,17.6
291.76,16.0
291.76,20.4
291.76,15.7
291.76,26.2
291.76,18.2
291.77,20.5
291.77,18.9
291.78,17.7
291.79,21.9
291.79,15.0
291.79,16.8
291.8,15.6
291.8,17.8
291.8,16.5
291.81,31.2
291.81,17.0
291.81,15.9
291.81,15.9
291.81,17.4
291.81,16.1
291.82,16.7
291.83,16.1
291.83,18.2
291.83,23.5
291.84000000000003,15.8
291.84000000000003,18.7
291.84000000000003,16.3
291.84000000000003,16.1
291.84000000000003,18.6
291.84000000000003,19.0
291.84000000000003,20.3
291.85,28.6
291.85,15.6
291.85,16.8
291.85,15.1
291.86,18.4
291.86,25.9
291.87,29.5
291.87,16.4
291.87,15.6
291.87,21.3
291.87,30.5
291.87,24.0
291.87,22.3
291.88,16.3
291.89,21.2
291.89,17.5
291.89,25.1
291.89,18.9
291.9,33.2
291.9,16.4
291.9,20.7
291.91,21.7
291.91,25.8
291.91,16.0
291.92,21.8
291.92,18.6
291.93,18.2
291.93,18.2
291.93,15.7
291.94,15.2
291.94,18.5
291.94,21.9
291.94,24.0
291.94,15.4
291.95,25.6
291.95,20.2
291.95,18.0
291.95,22.0
291.96,21.9
291.96,29.4
291.96,16.3
291.97,25.5
291.98,24.1
291.98,16.0
291.98,20.9
291.98,20.2
291.98,16.8
291.98,16.5
291.98,21.3
291.99,15.6
291.99,15.6
291.99,18.7
291.99,17.3
291.99,22.3
291.99,32.7
292.0,19.4
292.0,19.8
292.0,17.1
292.0,17.7
292.02,18.2
292.02,26.5
292.02,36.1
292.02,20.6
292.02,24.9
292.03,24.2
292.03,16.3
292.03,16.0
292.04,27.9
292.04,17.9
292.05,20.8
292.06,20.8
292.06,16.1
292.06,17.3
292.06,33.9
292.06,20.3
292.06,16.3
292.06,19.3
292.06,37.8
292.07,18.0
292.07,20.4
292.07,17.1
292.07,22.0
292.07,21.1
292.07,18.2
292.08,20.9
292.08,18.8
292.08,17.9
292.08,17.5
292.09000000000003,17.9
292.1,24.6
292.11,19.2
292.11,23.6
292.11,24.2
292.12,15.8
292.12,15.7
292.12,19.5
292.12,20.6
292.12,26.3
292.12,18.3
292.13,23.0
292.13,15.8
292.13,15.8
292.13,17.1
292.14,34.0
292.14,16.4
292.15,18.2
292.16,21.9
292.16,24.9
292.16,15.8
292.16,16.2
292.16,18.3
292.17,16.1
292.17,18.9
292.17,42.0
292.18,18.3
292.18,15.9
292.18,15.5
292.19,17.5
292.19,34.0
292.19,24.0
292.19,15.0
292.19,18.9
292.19,19.8
292.2,20.7
292.2,17.1
292.21,20.3
292.22,19.4
292.22,15.6
292.22,17.8
292.22,15.4
292.23,15.7
292.23,15.7
292.23,15.8
292.23,18.1
292.23,16.0
292.24,22.7
292.24,33.9
292.25,23.0
292.25,27.8
292.25,16.1
292.26,31.4
292.26,17.0
292.26,15.8
292.26,19.2
292.26,16.0
292.27,15.4
292.27,18.7
292.27,15.3
292.27,15.8
292.28,16.9
292.28,28.1
292.28,27.6
292.28,17.4
292.28,20.2
292.28,17.1
292.29,15.1
292.29,18.9
292.29,43.0
292.29,18.2
292.29,15.3
292.29,19.1
292.29,19.2
292.29,20.5
292.29,17.8
292.3,17.8
292.3,17.0
292.3,17.9
292.32,22.0
292.32,21.4
292.32,15.9
292.33,17.3
292.33,19.0
292.33,22.8
292.33,31.7
292.33,16.5
292.33,15.6
292.34000000000003,23.3
292.34000000000003,20.6
292.35,17.6
292.35,23.6
292.35,16.9
292.36,19.1
292.36,16.7
292.36,16.4
292.36,15.0
292.36,21.7
292.37,17.2
292.37,16.5
292.37,31.4
292.37,19.2
292.38,16.3
292.38,16.5
292.38,24.2
292.38,23.7
292.38,15.4
292.38,15.8
292.38,17.7
292.38,37.7
292.38,17.9
292.38,16.7
292.39,26.3
292.39,21.0
292.39,16.2
292.39,16.9
292.39,16.5
292.39,15.6
292.4,17.6
292.4,23.2
292.41,17.3
292.41,22.0
292.41,18.1
292.42,20.3
292.42,23.9
292.42,16.8
292.42,18.2
292.43,17.3
292.43,17.6
292.43,24.5
292.43,15.8
292.44,20.0
292.44,21.7
292.44,15.5
292.45,16.0
292.45,17.8
292.46,26.8
292.46,18.2
292.46,23.5
292.47,16.2
292.47,16.2
292.47,21.6
292.47,16.2
292.47,17.8
292.48,18.7
292.49,17.5
292.49,24.1
292.49,17.8
292.5,15.7
292.5,17.3
292.5,16.5
292.51,19.6
292.51,18.0
292.51,16.1
292.51,19.7
292.51,29.8
292.52,23.8
292.54,23.9
292.54,19.4
292.55,18.2
292.55,17.9
292.56,17.5
292.56,17.2
292.56,15.1
292.57,15.6
292.57,24.1
292.57,18.5
292.57,44.3
292.57,15.4
292.58,25.7
292.59000000000003,15.9
292.59000000000003,18.2
292.59000000000003,19.4
292.6,25.2
292.6,20.5
292.6,16.3
292.6,17.6
292.6,20.7
292.61,16.8
292.61,17.5
292.61,29.3
292.62,37.0
292.62,17.1
292.62,15.3
292.62,18.1
292.62,31.0
292.62,16.2
292.62,18.5
292.63,16.2
292.63,27.7
292.63,20.6
292.63,16.2
292.64,20.8
292.65,15.6
292.65,18.0
292.65,19.7
292.65,41.3
292.65,16.0
292.66,17.4
292.66,20.0
292.66,31.6
292.66,17.3
292.67,16.8
292.67,16.9
292.67,19.2
292.67,23.9
292.67,15.5
292.68,18.7
292.68,17.4
292.68,17.0
292.68,20.8
292.68,16.2
292.68,15.1
292.69,16.3
292.69,21.2
292.69,15.7
292.69,20.4
292.7,22.2
292.7,20.5
292.7,17.6
292.7,16.3
292.7,23.5
292.7,16.9
292.71,16.2
292.72,17.9
292.72,20.7
292.73,17.4
292.73,15.6
292.73,23.4
292.73,25.0
292.73,16.2
292.74,17.1
292.74,18.3
292.75,18.8
292.75,16.2
292.75,16.5
292.76,15.3
292.77,16.7
292.77,16.7
292.78,20.5
292.79,17.0
292.79,24.9
292.79,15.4
292.8,18.6
292.8,18.8
292.8,18.5
292.8,16.5
292.8,18.2
292.8,15.2
292.81,23.8
292.81,23.0
292.81,15.9
292.82,21.7
292.82,22.6
292.82,19.8
292.82,27.4
292.83,23.6
292.83,17.9
292.83,15.9
292.83,15.8
292.84000000000003,17.9
292.84000000000003,16.4
292.84000000000003,17.7
292.85,19.5
292.86,16.6
292.86,16.7
292.86,40.0
292.86,33.9
292.86,17.6
292.86,15.7
292.86,20.7
292.86,16.0
292.87,19.6
292.88,15.4
292.88,18.4
292.89,15.4
292.89,16.4
292.9,15.9
292.9,16.2
292.91,16.3
292.92,19.8
292.92,21.0
292.93,21.5
292.93,21.5
292.93,17.5
292.93,19.3
292.93,22.3
292.93,17.3
292.93,20.0
292.94,25.7
292.95,22.2
292.95,17.6
292.96,15.2
292.96,42.9
292.96,19.0
292.98,23.9
292.98,16.3
292.98,15.4
292.98,27.8
292.98,17.8
292.99,27.8
292.99,23.8
292.99,17.9
292.99,28.2
292.99,22.1
292.99,17.3
293.0,23.0
293.0,18.2
293.0,16.7
293.0,15.8
293.0,16.8
293.0,16.0
293.0,20.6
293.0,19.0
293.01,24.8
293.02,21.3
293.03,24.8
293.03,28.1
293.04,23.1
293.04,16.0
293.04,29.6
293.05,30.8
293.06,26.7
293.06,20.3
293.07,29.3
293.07,16.7
293.07,17.1
293.07,16.0
293.07,16.9
293.07,21.9
293.07,17.3
293.07,17.5
293.08,23.6
293.08,16.3
293.09000000000003,19.9
293.1,28.0
293.1,19.3
293.1,15.5
293.11,19.1
293.11,17.9
293.11,18.6
293.11,21.0
293.11,18.1
293.12,19.3
293.12,17.3
293.12,21.4
293.12,20.0
293.12,28.0
293.12,22.9
293.13,21.1
293.13,19.7
293.13,20.9
293.13,22.9
293.14,24.1
293.14,18.1
293.15,17.4
293.15,20.1
293.15,17.8
293.16,26.4
293.16,18.1
293.16,32.8
293.16,16.9
293.16,27.9
293.17,18.0
293.17,22.0
293.17,17.9
293.18,16.9
293.18,19.6
293.18,24.3
293.18,15.6
293.18,19.3
293.19,17.1
293.19,15.9
293.19,21.1
293.19,17.9
293.19,16.3
293.19,36.4
293.2,20.0
293.2,32.6
293.2,21.0
293.2,19.7
293.2,15.6
293.22,20.8
293.22,20.0
293.22,19.5
293.22,19.5
293.22,23.0
293.23,21.4
293.23,38.5
293.23,18.8
293.23,30.2
293.24,19.6
293.24,17.2
293.24,20.6
293.24,16.2
293.25,16.3
293.25,18.7
293.25,17.1
293.25,15.9
293.26,21.7
293.27,27.6
293.28,26.8
293.28,23.4
293.28,17.7
293.28,17.2
293.28,18.0
293.28,15.0
293.29,19.8
293.29,15.3
293.29,15.9
293.29,33.2
293.29,18.4
293.3,20.6
293.3,18.5
293.3,19.6
293.31,20.0
293.31,21.6
293.31,16.1
293.32,20.6
293.34000000000003,16.9
293.34000000000003,15.6
293.34000000000003,30.0
293.34000000000003,19.5
293.34000000000003,21.5
293.34000000000003,25.7
293.34000000000003,17.8
293.35,17.4
293.35,20.2
293.35,19.2
293.35,18.5
293.36,21.0
293.36,19.3
293.36,34.3
293.36,21.3
293.38,17.2
293.38,17.6
293.39,15.4
293.4,17.9
293.4,16.5
293.4,24.0
293.4,15.9
293.4,15.9
293.4,15.8
293.4,16.5
293.4,19.2
293.41,16.3
293.42,43.0
293.42,29.2
293.44,15.4
293.44,20.2
293.44,16.8
293.44,20.8
293.44,15.8
293.44,34.0
293.44,16.0
293.47,15.6
293.47,17.4
293.48,15.8
293.48,16.0
293.48,21.9
293.48,17.2
293.48,16.4
293.48,18.2
293.49,22.0
293.49,22.6
293.49,24.8
293.49,25.7
293.5,16.0
293.51,44.6
293.51,21.9
293.51,17.5
293.51,17.6
293.51,22.1
293.51,21.9
293.52,17.9
293.52,29.8
293.53,17.6
293.53,17.2
293.53,19.1
293.53,15.8
293.53,17.3
293.53,17.0
293.54,21.5
293.54,23.5
293.55,23.4
293.55,19.6
293.56,31.2
293.56,16.3
293.56,16.2
293.57,15.8
293.57,19.3
293.58,28.9
293.58,17.4
293.58,20.1
293.59000000000003,18.7
293.59000000000003,20.3
293.6,23.1
293.6,17.0
293.6,24.7
293.61,20.0
293.61,18.5
293.61,21.8
293.61,21.4
293.61,16.0
293.62,20.4
293.62,15.1
293.62,16.7
293.63,19.1
293.63,17.0
293.64,15.6
293.64,20.5
293.65,22.4
293.65,26.0
293.65,16.8
293.66,16.1
293.66,17.8
293.66,41.1
293.67,17.4
293.67,15.9
293.68,19.2
293.68,20.2
293.68,20.9
293.7,20.4
293.7,18.2
293.7,20.9
293.71,16.6
293.71,15.7
293.71,15.7
293.71,20.9
293.71,16.3
293.71,19.0
293.72,23.7
293.72,16.4
293.72,31.1
293.72,17.0
293.73,16.0
293.73,16.3
293.73,16.7
293.73,16.9
293.73,16.0
293.74,17.4
293.74,20.9
293.74,17.3
293.75,20.5
293.75,18.0
293.75,16.9
293.75,16.8
293.76,17.5
293.76,16.6
293.76,37.6
293.77,16.6
293.77,18.4
293.77,15.6
293.77,19.1
293.78,16.7
293.78,17.7
293.78,32.7
293.79,23.6
293.79,25.8
293.79,16.4
293.8,20.2
293.8,15.8
293.8,26.0
293.81,25.2
293.81,16.9
293.81,25.4
293.82,17.2
293.82,16.4
293.82,15.4
293.83,16.1
293.84000000000003,16.2
293.84000000000003,18.0
293.84000000000003,27.6
293.84000000000003,16.0
293.84000000000003,17.2
293.85,15.7
293.85,18.8
293.85,15.0
293.85,18.9
293.85,16.1
293.86,17.6
293.86,42.3
293.86,15.7
293.87,18.4
293.87,29.3
293.87,18.4
293.87,16.1
293.88,17.0
293.88,19.0
293.88,22.7
293.88,16.6
293.88,15.9
293.88,17.1
293.89,17.0
293.89,38.1
293.89,23.9
293.9,21.4
293.9,23.3
293.9,23.5
293.9,21.6
293.91,17.0
293.91,15.9
293.91,23.4
293.91,23.9
293.92,30.3
293.92,16.1
293.92,37.5
293.92,17.3
293.92,17.0
293.92,17.3
293.92,18.4
293.92,18.6
293.93,17.5
293.93,19.3
293.94,17.4
293.94,19.6
293.94,21.3
293.94,17.7
293.94,17.9
293.95,19.2
293.96,29.4
293.96,16.8
293.96,18.5
293.96,16.2
293.97,15.0
293.98,20.7
293.98,20.3
293.98,33.2
293.98,25.9
293.98,18.4
293.99,29.3
294.0,17.4
294.0,20.5
294.0,17.0
294.0,19.6
294.01,19.6
294.01,17.2
294.02,17.8
294.02,22.0
294.02,15.4
294.02,16.1
294.02,31.7
294.02,16.3
294.03,18.5
294.03,16.7
294.03,16.7
294.03,19.3
294.03,21.6
294.03,18.9
294.04,17.0
294.04,22.8
294.05,15.9
294.05,23.0
294.05,25.1
294.05,20.4
294.05,20.4
294.06,19.9
294.06,15.5
294.06,15.9
294.06,31.6
294.07,17.4
294.07,17.3
294.07,16.6
294.08,35.7
294.08,16.4
294.08,42.7
294.08,20.4
294.09000000000003,23.8
294.09000000000003,17.8
294.09000000000003,16.9
294.09000000000003,21.7
294.09000000000003,16.4
294.1,16.5
294.1,15.5
294.11,23.6
294.11,16.9
294.11,15.7
294.12,22.9
294.12,18.1
294.12,16.7
294.13,17.4
294.13,17.7
294.14,24.4
294.14,16.5
294.15,18.8
294.15,18.6
294.15,20.9
294.15,15.0
294.16,15.5
294.16,17.9
294.16,22.4
294.17,15.4
294.17,20.1
294.17,22.2
294.18,16.5
294.18,20.7
294.18,19.6
294.18,23.8
294.19,15.9
294.19,15.5
294.2,16.6
294.2,22.6
294.21,17.8
294.21,16.9
294.21,17.2
294.21,18.8
294.21,20.2
294.21,15.9
294.22,16.9
294.22,15.8
294.22,18.6
294.22,19.6
294.22,20.3
294.23,16.8
294.23,18.4
294.23,20.0
294.24,17.5
294.24,19.6
294.25,16.2
294.25,16.3
294.25,21.1
294.25,15.5
294.25,30.9
294.25,16.2
294.25,17.6
294.26,16.4
294.26,18.9
294.28,15.8
294.28,19.6
294.28,16.7
294.29,23.2
294.29,19.2
294.29,21.2
294.3,19.0
294.3,18.2
294.3,20.3
294.3,20.0
294.31,15.9
294.31,21.2
294.31,18.4
294.31,18.5
294.31,15.8
294.32,18.6
294.32,16.2
294.32,21.4
294.32,16.1
294.33,22.6
294.33,22.1
294.33,23.8
294.33,15.6
294.34000000000003,15.0
294.34000000000003,17.7
294.34000000000003,15.1
294.34000000000003,22.1
294.34000000000003,29.9
294.35,18.9
294.35,16.8
294.35,17.5
294.37,27.2
294.37,24.1
294.37,15.8
294.37,26.6
294.38,29.1
294.38,19.2
294.38,16.8
294.39,15.2
294.39,15.7
294.39,21.2
294.39,19.3
294.39,16.9
294.4,18.8
294.4,17.2
294.4,17.8
294.42,24.3
294.42,15.8
294.42,22.6
294.42,22.2
294.43,24.0
294.44,20.1
294.44,17.5
294.44,16.5
294.44,24.1
294.44,16.3
294.45,17.6
294.45,19.1
294.45,44.7
294.45,15.4
294.46,20.2
294.47,15.8
294.48,31.6
294.49,17.8
294.49,20.6
294.49,23.1
294.49,23.7
294.49,31.7
294.5,21.7
294.5,15.9
294.5,21.5
294.51,29.0
294.52,15.0
294.52,16.7
294.53,42.2
294.53,16.1
294.54,21.6
294.54,23.8
294.54,21.6
294.55,20.4
294.55,15.5
294.55,28.9
294.55,18.4
294.56,16.0
294.56,23.5
294.56,16.0
294.57,16.5
294.57,16.0
294.58,17.9
294.6,20.4
294.6,20.9
294.6,22.5
294.6,35.3
294.61,16.3
294.61,15.6
294.61,19.5
294.61,16.6
294.61,16.9
294.61,29.8
294.61,25.1
294.62,24.0
294.62,25.1
294.62,19.5
294.63,20.7
294.63,17.6
294.64,21.2
294.64,20.0
294.64,20.2
294.64,16.7
294.65,20.2
294.65,19.3
294.65,16.4
294.66,16.9
294.66,15.9
294.67,20.7
294.67,17.7
294.67,18.0
294.68,16.5
294.68,16.1
294.68,17.1
294.69,23.4
294.69,15.5
294.69,19.1
294.7,17.9
294.7,17.9
294.71,22.7
294.71,18.9
294.72,17.1
294.72,18.1
294.73,15.0
294.73,16.6
294.73,18.0
294.74,16.7
294.74,17.4
294.74,18.6
294.74,21.8
294.74,21.3
294.74,16.8
294.74,40.7
294.74,22.8
294.74,18.3
294.75,26.0
294.75,22.0
294.75,32.8
294.75,18.5
294.76,19.1
294.76,18.0
294.76,26.2
294.77,15.2
294.77,16.4
294.77,17.9
294.77,15.1
294.79,20.2
294.79,16.0
294.8,21.1
294.8,20.5
294.8,19.0
294.8,17.4
294.81,25.1
